
16298, [23.79845999 23.16782332 23.09408536 23.07704826 22.83914215 22.72302063
 22.71978933 22.65543192 22.48615683 22.46153477],0.02462205030359499,[14.50056593  7.55010696  7.54100958  7.53138501  7.52250712  7.51981706
  7.52208333  7.52739914  7.54397039  7.55304057],-0.009070175148217174
16324, [24.9597377  23.47122922 23.41330179 23.36510032 22.67706329 22.50829573
 22.45078061 22.35979536 22.26803944 22.23778841],0.030251027180362655,[14.11725192  7.34537937  7.33535724  7.32470926  7.31576834  7.31591537
  7.32200155  7.32674588  7.34004197  7.35064194],-0.010599967699151946
16541, [23.94942791 23.57772387 23.52381576 23.30344943 23.26148724 23.200686
 23.02658133 22.88138501 22.52282862 22.3886358 ],0.13419281916510784,[14.54468159  7.5330158   7.52460656  7.51786156  7.50795897  7.50417425
  7.49933484  7.50595133  7.50942421  7.52861885],-0.01919463622230566
16502, [23.33043563 23.03003987 22.95406213 22.9345472  22.79014131 22.72224304
 22.60503178 22.57934808 22.40695487 22.38985638],0.017098493313540075,[14.48180678  7.50599276  7.49691211  7.49281407  7.48580905  7.48213817
  7.4839754   7.4862251   7.5038494   7.52129209],-0.017442685339939423
16411, [23.07119929 23.05210014 22.75086847 22.73291474 22.6218943  22.57813623
 22.51263373 22.31581029 22.28961557 22.11560719],0.1740083866783344,[14.21579819  7.37509421  7.35810004  7.3514671   7.34292971  7.33945194
  7.351186    7.35655097  7.36649518  7.37876488],-0.012269697589536221
16431, [23.97569115 23.0422917  23.03443951 23.02616908 22.90350059 22.81654849
 22.80596425 22.55766384 22.33515154 22.27319448],0.06195705319530731,[14.36826469  7.45000304  7.44692878  7.43889498  7.43166445  7.42650724
  7.42748556  7.43176933  7.44074441  7.45921861],-0.01847419748830248
16623, [25.77073484 24.54081729 24.14893529 23.27173514 23.16871981 22.93786255
 22.58839617 22.26791639 22.11284584 22.01177231],0.10107353068949365,[14.5479016   7.55791419  7.5550728   7.52955474  7.52054163  7.51853665
  7.52285156  7.53087707  7.54374963  7.55921209],-0.015462457897638338
16570, [23.40549744 23.29017836 23.12093811 23.05224179 22.32034446 22.31819533
 22.0934245  22.0647748  22.06020864 22.01471311],0.045495529217621566,[14.38172109  7.47172809  7.46326975  7.44853143  7.4477272   7.44405991
  7.439933    7.44907443  7.45969958  7.46198381],-0.0022842256709632025
16608, [23.90972239 23.71733945 23.17959378 23.14604025 23.07949252 23.00735323
 22.91180503 22.84498515 22.63595775 22.61951918],0.016438563229602465,[14.44279499  7.48693101  7.47870849  7.46520395  7.4645269   7.45443667
  7.45040557  7.46007838  7.46955691  7.47774613],-0.008189224458035937
16400, [24.88251205 23.4827653  23.24130015 23.11562131 22.65684767 22.64422166
 22.49001588 22.42127871 22.26294828 22.23869895],0.024249334748340345,[14.42017419  7.50188794  7.48926268  7.47926548  7.47473434  7.46497211
  7.46404419  7.47183574  7.48270246  7.49094079],-0.008238329088396945
16471, [23.06091905 22.86795306 22.84705653 22.8415252  22.71478667 22.53909066
 22.52888185 22.4198187  22.40538793 22.20432058],0.2010673428227321,[14.30812548  7.42688873  7.4140678   7.40600775  7.40124278  7.39357847
  7.40017415  7.40656711  7.40963895  7.41821068],-0.00857173606056083
16445, [24.11267991 23.16678923 23.11718082 23.09725835 23.05474073 22.89314857
 22.77988862 22.62734191 22.59732497 22.58537763],0.011947348012629533,[14.59497632  7.56179788  7.5512909   7.53018101  7.52239025  7.52014384
  7.53166912  7.54672514  7.55866636  7.56367109],-0.005004725788277931
16437, [23.99799267 23.79010667 22.92791513 22.90462904 22.57741487 22.52954347
 22.18810054 22.17500276 22.16789005 22.15258194],0.01530811392773046,[14.25833187  7.3931513   7.36717191  7.35819276  7.34417386  7.3486048
  7.35398514  7.36282682  7.36544924  7.39082901],-0.02537976842501788
16584, [23.89011832 23.5418309  23.52070832 23.40710264 22.84097881 22.77851742
 22.65079764 22.63717613 22.58744263 22.45877683],0.12866579747226226,[14.53338481  7.55698846  7.55031061  7.52715845  7.52126462  7.52069101
  7.53043623  7.54347581  7.54918288  7.57118055],-0.021997667826995304
16549, [23.83552469 23.66585841 23.60647677 23.11312177 22.8713822  22.77203807
 22.58300133 22.40351491 22.39834129 22.36634546],0.03199583236101944,[14.44661215  7.48675321  7.47497114  7.46818629  7.4521361   7.45244011
  7.45443933  7.46322682  7.4681307   7.48207624],-0.013945546253302687
16409, [23.18197983 23.09812081 22.84288954 22.74186209 22.5008838  22.49249059
 22.38846126 22.37294321 22.34491981 22.32144319],0.023476615306009307,[14.36037974  7.47795743  7.46715386  7.45688747  7.44444409  7.44201185
  7.44739409  7.45946169  7.46269316  7.48119332],-0.01850016015519884
16544, [24.19235852 23.6363188  23.28599084 23.18253135 22.91933033 22.90084559
 22.43159006 22.3711252  22.29102199 22.21460242],0.07641956794306282,[14.50846737  7.55677413  7.52562308  7.51632064  7.50444015  7.50374716
  7.50910836  7.51363643  7.52306098  7.54080747],-0.017746486487642876
16402, [24.03867111 23.78486417 22.99575744 22.767013   22.67792776 22.51741386
 22.49401243 22.4238907  22.30227324 22.29200522],0.010268023701332396,[14.352665    7.43656366  7.42260098  7.41660967  7.41159914  7.40668606
  7.41045427  7.4215417   7.43931386  7.44701979],-0.007705930113215409
16467, [23.39307396 23.37250902 22.86192168 22.76585358 22.70366104 22.66529076
 22.63508932 22.58615781 22.55014964 22.39656039],0.15358924812544572,[14.3578825   7.43750144  7.43451326  7.42655365  7.41465171  7.4159467
  7.41909469  7.42509727  7.44212716  7.44838494],-0.006257777030644007
16330, [24.07717754 23.50962096 23.00794897 22.7274462  22.397495   22.38481608
 22.34890555 22.31904766 22.14361392 22.05654545],0.08706847828222664,[14.27346799  7.40061982  7.38842468  7.37816188  7.37391019  7.36308253
  7.36962233  7.38309011  7.39023596  7.39937641],-0.009140447607147273
16563, [23.64611897 23.64047067 23.29673488 22.75845726 22.60685181 22.57202134
 22.53858248 22.46371798 22.31136717 22.25134389],0.06002328466766471,[14.63756206  7.59682496  7.58671286  7.57163603  7.55789717  7.55654627
  7.56336671  7.56684263  7.58450721  7.59274069],-0.00823347645798389
16312, [23.15382631 22.80160921 22.76679255 22.7403328  22.59188659 22.57335173
 22.56257615 22.48360844 22.26409361 22.23195498],0.032138635135456894,[14.39512142  7.46980718  7.46060706  7.45889325  7.44066856  7.44585293
  7.45432142  7.46149307  7.48125186  7.49596624],-0.014714384381479206
16306, [24.1553337  23.22831369 23.07545424 23.01735701 22.98446332 22.93189562
 22.57854255 22.43944788 22.32789432 22.21663942],0.11125489338046535,[14.26255554  7.38970372  7.37992283  7.36397243  7.35529759  7.35129409
  7.35348594  7.3619575   7.38082383  7.39152897],-0.01070513896951475
16632, [24.40083247 24.05892411 23.42449338 23.34774768 23.26454151 23.20423589
 23.17530777 22.73843391 22.49888658 22.47244774],0.02643884624026782,[14.64501315  7.60563654  7.59977978  7.58928521  7.57886326  7.5675597
  7.58392668  7.58754673  7.59054125  7.61424817],-0.023706916825539714
16541, [23.83479465 23.58661752 23.10984924 23.06600191 22.83708318 22.65794684
 22.62036483 22.31442192 22.20785405 22.18779992],0.020054131990011825,[14.37580689  7.45130793  7.44471612  7.44232668  7.43727146  7.42316127
  7.43522431  7.44313384  7.44942903  7.46528878],-0.015859744466321324
16576, [23.66783026 23.00160584 22.69842685 22.64479952 22.35855293 22.31719874
 22.16668521 22.14346466 22.10513311 22.09953214],0.005600970113533776,[14.36100787  7.45132231  7.43788639  7.42534541  7.42122137  7.40467604
  7.41144331  7.41617473  7.41861328  7.42977635],-0.011163073062083306
16336, [23.97204484 23.69859597 23.57607424 23.55844792 23.29813913 23.0979497
 22.98792059 22.829745   22.81320768 22.4231392 ],0.3900684759601063,[14.48377345  7.52101832  7.51646362  7.49724459  7.48747084  7.47952828
  7.48111477  7.49260177  7.50003909  7.50151992],-0.0014808320865391522
16362, [23.7839586  23.69072131 23.49064241 23.08397978 22.97579309 22.85900799
 22.7904418  22.78785555 22.71904474 22.63640169],0.08264305629713675,[14.35949692  7.46151767  7.44301288  7.43540864  7.43338648  7.42941456
  7.43585697  7.44622207  7.4542181   7.48090355],-0.026685445902066007
16520, [23.50843201 23.39110121 23.30394804 23.27189863 22.63176451 22.43956151
 22.40061637 22.18578264 22.17151149 22.15196626],0.01954522656295765,[14.55541807  7.58064082  7.56167766  7.55407834  7.54466716  7.53283574
  7.54218005  7.55145356  7.5560874   7.56360166],-0.0075142676903317
16457, [24.30992596 24.02858455 23.67969262 23.1197449  23.08007843 23.0082822
 22.9854165  22.83636858 22.56630035 22.48381765],0.08248269465613944,[14.62111355  7.55906938  7.54947828  7.53553789  7.53436396  7.54216722
  7.54517286  7.55356569  7.55568438  7.57685355],-0.02116916796045487
16570, [25.30961086 23.97396451 23.84407299 23.15874103 22.8747124  22.83687349
 22.78625763 22.33324254 22.31945401 22.23487444],0.08457957485374834,[14.31413113  7.43638073  7.42439287  7.40681497  7.39961372  7.38966176
  7.39304079  7.40332762  7.40906443  7.41698581],-0.007921376661298218
16629, [24.21762848 24.16622101 22.91013518 22.48286748 22.47049797 22.44442694
 22.16667306 22.14591571 22.10506764 22.09192053],0.013147104907144325,[14.43014687  7.47746767  7.46797242  7.46628417  7.45833943  7.45203429
  7.45502731  7.46217186  7.47160591  7.48208789],-0.010481971377879873
16507, [23.42684504 23.32316198 22.8287925  22.71433067 22.61019455 22.4000776
 22.35877908 22.27800224 22.15410838 22.07697904],0.07712933999076199,[14.29774834  7.42432524  7.39833282  7.39070804  7.38971602  7.38243874
  7.38524192  7.39390962  7.39848393  7.41084013],-0.012356201723972227
16588, [24.62116588 24.59924428 23.47717482 22.99414387 22.69277998 22.61717819
 22.59699374 22.56953849 22.53663933 22.51965576],0.016983560855337032,[14.5824735   7.59847393  7.58039913  7.57787763  7.57036503  7.56430598
  7.56573355  7.57545433  7.59061233  7.60097152],-0.010359195929297904
16609, [23.72639906 23.7210218  22.99333891 22.79608351 22.68241399 22.63142539
 22.6017951  22.33375324 22.08988226 21.86333248],0.22654977942793408,[14.47755821  7.51759624  7.50614277  7.50073184  7.49315087  7.47678792
  7.47645295  7.49283115  7.50203927  7.51718147],-0.015142205913975637
16716, [24.17045887 23.1594545  23.12529512 22.29573078 22.16913827 22.15914925
 22.09494684 22.04065774 22.01832954 21.97727456],0.04105498288874543,[14.4676726   7.49860989  7.4939798   7.49019021  7.48009354  7.47554438
  7.48595442  7.49222214  7.51087384  7.51632212],-0.005448285983600698
16425, [23.19975385 23.09995016 23.01857409 22.77922666 22.53103232 22.4389786
 22.41200379 22.38492839 22.347516   22.26665845],0.08085755093757996,[14.42987765  7.49172115  7.4880245   7.47722516  7.47054307  7.45150026
  7.45267967  7.45639393  7.46877354  7.49577267],-0.026999127256983613
16432, [23.97846268 23.74148257 23.32812389 23.28444042 23.0687732  22.71865335
 22.574286   22.22872427 22.04630016 21.93279788],0.11350228203638224,[14.43168027  7.48263543  7.48015124  7.46542699  7.45229562  7.45280581
  7.46582718  7.47149139  7.48044508  7.48796266],-0.007517575077842231
16530, [23.85082413 22.8076355  22.79478187 22.52479533 22.4671048  22.41181254
 22.38767355 22.37916583 22.34878848 22.30639427],0.04239421738220983,[14.51456308  7.53074312  7.51810754  7.49920947  7.49067032  7.49054185
  7.50638255  7.51605512  7.52888487  7.54107042],-0.012185548593080853
16549, [23.71289569 23.64844675 23.5855698  22.88798834 22.79165625 22.7146782
 22.60830865 22.56942299 22.45897827 22.44114012],0.017838149122351155,[14.59037609  7.57349196  7.5589549   7.54774958  7.54160212  7.53474928
  7.54157273  7.56065386  7.56332942  7.57767834],-0.014348923973097172
16555, [23.77668544 23.29350057 23.25973312 23.08776381 23.04626981 22.69196888
 22.65081828 22.6114932  22.41386924 22.31165761],0.10221162902645275,[14.43256804  7.46945566  7.45451114  7.44280115  7.43960492  7.43013882
  7.43591391  7.44765084  7.45868019  7.46190509],-0.0032249031856732557
16670, [23.73317717 23.61610502 23.61134176 23.31622025 22.78357737 22.26630391
 22.218609   22.10607372 22.09723784 22.00479921],0.0924386325198796,[14.44705921  7.4994558   7.47887982  7.47207483  7.45841117  7.46131512
  7.47381798  7.47777935  7.4866662   7.50522519],-0.018558984836356984
16515, [23.35683427 22.58115443 22.48790518 22.23523626 22.20606261 22.16500728
 22.04118779 21.99724139 21.94774242 21.83962196],0.10812045712184926,[14.32148221  7.44208194  7.41864784  7.41036734  7.4030026   7.40180549
  7.40462348  7.4191631   7.42975982  7.43671297],-0.006953157109388819
16563, [24.05484904 23.21909761 22.93477886 22.89952559 22.85319733 22.830138
 22.72236473 22.52165942 22.44652276 22.28083467],0.16568809248945016,[14.43975714  7.49090364  7.46458391  7.45811631  7.45235306  7.44881265
  7.45229375  7.45551159  7.4775485   7.48865369],-0.011105190174282242
16592, [24.53118868 23.96304296 23.2916129  23.13984178 22.99902937 22.89426577
 22.67331343 22.49136595 22.40719432 22.40362831],0.0035660098949996666,[14.54021254  7.57042251  7.5600742   7.55294676  7.53484273  7.52880738
  7.53160365  7.54030521  7.55625554  7.56501108],-0.008755542585888065
16392, [23.76532402 23.42562051 23.24631247 23.19747671 23.15157073 22.88756671
 22.67943198 22.56093841 22.49218349 22.46251293],0.029670561050359368,[14.41115393  7.48831661  7.46939042  7.44989671  7.44566395  7.45301597
  7.45515227  7.46578274  7.48015496  7.48641548],-0.006260521172896105
16303, [24.19352672 23.13852726 22.95825471 22.76563849 22.7244903  22.50934176
 22.48838834 22.33047436 22.29909625 22.28514994],0.013946307595226415,[14.35925411  7.44299429  7.43458442  7.4228258   7.41808972  7.41826654
  7.42498031  7.42920395  7.43791149  7.4625513 ],-0.024639806980762735
16396, [24.3254006  23.14861972 23.12450144 23.07254588 22.94993251 22.88648328
 22.64162204 22.35063774 22.30884768 22.17326991],0.13557777553844375,[14.39490327  7.45569571  7.44241868  7.43366749  7.42747908  7.42500975
  7.42875745  7.43823582  7.45426205  7.45531145],-0.0010494065282822262
16592, [24.87939638 23.73810438 23.49099939 23.4336724  23.39162493 22.93896199
 22.86660059 22.68689727 22.61762097 22.54518301],0.07243796260906876,[14.51678579  7.56415294  7.56174269  7.54363019  7.52640759  7.52832303
  7.54160208  7.54563433  7.55644683  7.55794262],-0.0014957937021788936
16517, [23.65050023 22.58334016 22.36794238 22.3432139  22.29363621 22.26209043
 22.13030085 21.94178863 21.87927067 21.8686499 ],0.01062077527575056,[14.24298563  7.36428301  7.34491927  7.34110394  7.32792986  7.33678926
  7.33960629  7.34442711  7.34726368  7.37221129],-0.02494760991246281
16473, [24.21660552 23.73320753 22.86372055 22.80822805 22.77076111 22.60152296
 22.32715305 22.28017916 22.22800585 22.06351356],0.16449228437507557,[14.41713762  7.49419243  7.48413352  7.48258788  7.47149154  7.46573251
  7.46846876  7.48435269  7.48809295  7.49625543],-0.00816247995484698
16701, [23.60034358 22.34419639 22.30470317 22.18089246 22.16836228 22.10416552
 22.08623569 22.02846833 22.00259515 21.86104846],0.14154668948314963,[14.38408831  7.46117206  7.45843721  7.45228071  7.43436503  7.42299522
  7.43150067  7.43771335  7.44151783  7.45205378],-0.010535941926021586
16519, [22.87634558 22.85559876 22.81306189 22.76755849 22.61317054 22.50210972
 22.43869265 22.42893237 22.42734711 22.24712834],0.18021877104038708,[14.52285892  7.5469528   7.54481541  7.53256317  7.52789929  7.51924323
  7.52424876  7.5339137   7.53722415  7.54593854],-0.008714392284709938
16410, [23.71840654 23.46977624 23.39990105 23.00815059 22.92648768 22.90104603
 22.80151635 22.79505085 22.53351645 22.45093881],0.08257764329740169,[14.41287175  7.50096144  7.47925323  7.47525217  7.45388879  7.44893219
  7.458232    7.46092184  7.46682193  7.47264573],-0.005823802224108832
16378, [23.63903025 23.01278818 22.9117408  22.51749688 22.38871971 22.18431411
 22.1619105  22.04581432 22.03422043 21.96639222],0.06782821218827806,[14.23939142  7.41173608  7.40299778  7.39244817  7.3856461   7.38113665
  7.38522596  7.3987971   7.40844173  7.41821476],-0.009773022277373755
16108, [24.50093047 24.08815472 23.26318903 23.15934685 22.87829749 22.72470924
 22.59572754 22.54161694 22.53783504 22.38967958],0.14815546670529756,[14.25454388  7.40432378  7.38137282  7.37331677  7.36730444  7.35858347
  7.36498597  7.37167378  7.38197136  7.39301896],-0.011047603795934613
16530, [23.31465552 23.06801181 22.60355612 22.58206537 22.53652393 22.38973958
 22.33770525 22.32166542 22.29762831 22.24430092],0.053327386173783964,[14.58730885  7.55742883  7.53730074  7.52227542  7.51466252  7.51437363
  7.52700073  7.52767886  7.54298351  7.54764258],-0.004659069470949184
16253, [23.55303533 23.42567111 22.78616084 22.78048803 22.7685229  22.60857988
 22.54189811 22.39587573 22.36519555 22.35024391],0.014951648656065686,[14.37016989  7.48876298  7.46258849  7.44580222  7.43908075  7.44111003
  7.45433791  7.45659399  7.46526142  7.48045122],-0.015189797600671184
16354, [23.81587817 23.24023692 22.80873452 22.66218119 22.63698007 22.36946771
 22.21818856 22.18956615 22.15190816 22.13879567],0.01311249137526005,[14.45661867  7.51014292  7.49455106  7.48795846  7.48357568  7.48054282
  7.49463781  7.50605542  7.51639726  7.52895448],-0.012557220797607904
16426, [23.6827584  23.21448312 22.76750153 22.57719781 22.28372828 21.9528731
